order_id,warehouse_id,warehouse_name,customer_state
3b4ad687e7e5190db827e1ae5a8989dd,WH_SOUTHEAST,Southeast FC,RJ
0b584b729bdfec204ec2aa5d21d6ca56,WH_SOUTHEAST,Southeast FC,MG
d74d2985a4c187334dc59722076a2e5f,WH_NORTH,North FC,PA
fb6ba131bbeb30fd6db9c8900b5c5b92,WH_SOUTHEAST,Southeast FC,CE
7ac1f3de2cdc809de6aa1e6719451f53,WH_SOUTHEAST,Southeast FC,SP
aa466a92af916f9f68e56fce7d3a21b1,WH_SOUTHEAST,Southeast FC,RJ
7d2286ec219f58023352077d938dee48,WH_SOUTHEAST,Southeast FC,SP
ec1fc57b72a7bbe5b32f9c606510db76,WH_SOUTHEAST,Southeast FC,SP
74c951ce0835b2741d3014321ae9c480,WH_SOUTHEAST,Southeast FC,SP
b75b4f6e7c5fe3fa05707992a88d9d38,WH_SOUTHEAST,Southeast FC,SP
2b72a32a2c3e93fa260ca7655073886f,WH_SOUTH,South FC,SC
a7076e7aba13de8b66d95a55811290ed,WH_SOUTHEAST,Southeast FC,SP
6f5a2dbe5ccce73a9d053a542baabd1c,WH_SOUTH,South FC,PR
2babe10ce6bcb68b1e3bd35e24424466,WH_SOUTHEAST,Southeast FC,SP
ac64f79a33bfa575fc5a17e7926df3d5,WH_SOUTHEAST,Southeast FC,SP
858505c5992f35429d07aae37bad60a8,WH_SOUTHEAST,Southeast FC,ES
6cb134bb285a64b0425d1fdaa00d4214,WH_SOUTH,South FC,PR
4d4ef6cd8147028ffd8c18dc0f6e3050,WH_SOUTHEAST,Southeast FC,MG
0438fc3e115633e11a93c878a1591016,WH_SOUTHEAST,Southeast FC,BA
0b0f3c7a9bcb6ad1fccab28f9240da6f,WH_SOUTHEAST,Southeast FC,SP
65f78a0e1f8b80c4f6d8d5c6073b8601,WH_SOUTHEAST,Southeast FC,SP
b52d29abb97a3978df1d8922bfe36fbe,WH_CENTRAL_WEST,Central-West FC,GO
0c228d925a49aa5e3b35febb948f4f72,WH_SOUTHEAST,Southeast FC,RJ
0341b60065c49221a27293793f11b117,WH_SOUTHEAST,Southeast FC,BA
25ebb07a1069a75d3cb9baf0a94f22d0,WH_SOUTHEAST,Southeast FC,MG
c2d07d9078b700b9198a126183867c16,WH_SOUTHEAST,Southeast FC,SP
32bda40452bf0485c310bca24eb53886,WH_SOUTHEAST,Southeast FC,SP
b335cf4d393acc627b82e83b3b3711fe,WH_SOUTHEAST,Southeast FC,SP
15fb9c745e91eff5482a9af2a5fad0e6,WH_SOUTHEAST,Southeast FC,CE
141ad0192cfa16174e4fd0a1a7e7ba4a,WH_SOUTHEAST,Southeast FC,SP
5869074071e0f56e9085dc3742c97b2a,WH_SOUTHEAST,Southeast FC,SP
e5d931ebd7214cd492fff71fb6a2aeff,WH_SOUTHEAST,Southeast FC,RJ
d10090be5f75fb89b6817469f0ce1a30,WH_SOUTHEAST,Southeast FC,RJ
72ee4a26e767e55282ac10e63c7b1227,WH_SOUTHEAST,Southeast FC,MA
6cd474b81add3c3d62536cab3e34aa23,WH_SOUTH,South FC,RS
59b32faedc12322c672e95ec3716d614,WH_SOUTH,South FC,RS
e92f3505810692cd4a0350b19e2d9045,WH_SOUTHEAST,Southeast FC,SE
1b9ecfe83cdc259250e1a8aca174f0ad,WH_SOUTHEAST,Southeast FC,SP
197edbaa61a8a349f382553fd2180ee1,WH_SOUTH,South FC,RS
dcbd516c0f39081a5e542ef76bbc3fe4,WH_SOUTHEAST,Southeast FC,RJ
8bbbef97d763f4dcf2e12cc5b5e0cee6,WH_SOUTH,South FC,PR
56a4ac10a4a8f2ba7693523bb439eede,WH_SOUTHEAST,Southeast FC,SP
d62387acb3914789e712406e9882e549,WH_SOUTHEAST,Southeast FC,RJ
35b7d83c8629ba8d0f718d9d293cf436,WH_SOUTHEAST,Southeast FC,RJ
418764469a9e73f76f56783c1863bd05,WH_SOUTHEAST,Southeast FC,BA
0ac645ddb846d1373321decb39c9956f,WH_SOUTHEAST,Southeast FC,SP
711f6009f8bf028b3fa426696b581432,WH_SOUTH,South FC,SC
cf18c0b77059499a99818871229ab994,WH_SOUTHEAST,Southeast FC,BA
d977821da81b766c90bcd3351f0dbf19,WH_SOUTHEAST,Southeast FC,MG
5a00ef28abf9645038a7d37c1639d2c2,WH_SOUTHEAST,Southeast FC,RJ
bba5aa837be7e597e91c6ddedf604cd8,WH_SOUTHEAST,Southeast FC,SP
b3fb87dd5ffb58351fd40c4f9fe03cdf,WH_SOUTHEAST,Southeast FC,SP
3b881091c6fc2687191b01c705287c13,WH_SOUTHEAST,Southeast FC,ES
86f408a9212aebbcddb41c1e8c65ebe0,WH_SOUTHEAST,Southeast FC,SP
567653c46861b54519b6f4cdee500f0a,WH_SOUTHEAST,Southeast FC,RN
0d09617395364c88c4ad7c457b439314,WH_SOUTHEAST,Southeast FC,PE
e54613f3313c396f77d8280b9121ea2e,WH_SOUTH,South FC,PR
dc05a07c0cc70e26e10e274313034ad3,WH_SOUTHEAST,Southeast FC,PE
ec3d63b91b19bedcbe453ea0df14dd50,WH_SOUTHEAST,Southeast FC,SP
d4922affdd87d3e42657243354c7acd1,WH_SOUTHEAST,Southeast FC,MG
267e5fff0e80197e6553c5596ed81dbd,WH_SOUTHEAST,Southeast FC,SP
dcb4a1d21593a108db61f12a4b3d61db,WH_SOUTHEAST,Southeast FC,RJ
3b14820d642ea72e95df3289b6539c1c,WH_SOUTHEAST,Southeast FC,MG
32e4fa9bb468884309b58b9348de70c3,WH_SOUTHEAST,Southeast FC,SP
4df92d82d79c3b52c7138679fa9b07fc,WH_SOUTHEAST,Southeast FC,SP
142ac5357e541e5881d26fc5eb5f3754,WH_SOUTHEAST,Southeast FC,SP
9d48a2dfef2e0cb6155f816b9bf8489c,WH_SOUTHEAST,Southeast FC,SP
d4ab8a264235be36f72a07621046d082,WH_SOUTHEAST,Southeast FC,RJ
a0411a1811cf1c3c1312372cb0495c6f,WH_SOUTHEAST,Southeast FC,SP
3c3fa8869e142a240f57aef59c095f6c,WH_SOUTHEAST,Southeast FC,MG
33209e0f87b2ed543a0876812c9c5c40,WH_SOUTHEAST,Southeast FC,SP
ad7ddb009f1bcd6c40cb1106471c292c,WH_SOUTHEAST,Southeast FC,MG
a865adb8bec2475e30e835eaf1b9e7d6,WH_CENTRAL_WEST,Central-West FC,GO
cf3d593f97ce4a58adbd6b488579fa36,WH_SOUTHEAST,Southeast FC,SP
8ca57f2b32c00588cab243b2115441f5,WH_SOUTHEAST,Southeast FC,SE
ad2b0f4fd912cd3c834e5976c46b75b7,WH_SOUTHEAST,Southeast FC,SP
40ef667b4259d5f521a0fd1a093d0415,WH_SOUTHEAST,Southeast FC,SP
eba75422c6a2414d3cd8289123e64200,WH_CENTRAL_WEST,Central-West FC,GO
3ec2c982a9497e2aa32da12b18ce7266,WH_SOUTH,South FC,RS
4fe2fd5509bca02cbd39aa5b3eeb2a8f,WH_SOUTHEAST,Southeast FC,SP
b65067f5a1e9e4aea30dae0dc505119b,WH_SOUTHEAST,Southeast FC,SP
c0e59bb74c6b71dbd39b3073120e957d,WH_SOUTHEAST,Southeast FC,SP
e5e6a20a4c3fbe6ee280c01f8fe279cc,WH_SOUTHEAST,Southeast FC,MG
cd0019d8419b82109ff269d8b4e18791,WH_SOUTHEAST,Southeast FC,SP
7753606fb1d0067848f8a1a7ae5abefa,WH_SOUTHEAST,Southeast FC,SP
df8e5e994bcc820fcf403f9a875201e6,WH_SOUTHEAST,Southeast FC,SP
c4cffa375b754170e9823a1fe9ac75bb,WH_SOUTHEAST,Southeast FC,SP
f9fe35b6ddb4b18faa9a9a683e20eaea,WH_SOUTH,South FC,PR
cfa4fa27b417971e86d8127cb688712f,WH_SOUTHEAST,Southeast FC,SP
bcdbb3b243d4e882503b919785e2343f,WH_SOUTHEAST,Southeast FC,SP
3acf8c12de0c5a31ce57671e97cb48a1,WH_SOUTHEAST,Southeast FC,SP
4c460fdf49b517270b6258ba2d3c1ef9,WH_SOUTHEAST,Southeast FC,SP
c046779e1ef14c11e325b9b9a46d610d,WH_SOUTHEAST,Southeast FC,SP
ac71263052acddd3b2031b5937f8fc30,WH_SOUTHEAST,Southeast FC,SP
f633c884a99eb63866600655356d973e,WH_SOUTHEAST,Southeast FC,BA
16e38caa92e342c7780f68832f832d4d,WH_CENTRAL_WEST,Central-West FC,MT
6d710101fb9f067dd5385ea1b6021946,WH_SOUTHEAST,Southeast FC,SP
49e19ca07e42bde08630a08e50ad980e,WH_SOUTHEAST,Southeast FC,ES
ed3b269b4badaf0126050c9d4f7b854c,WH_SOUTHEAST,Southeast FC,SP
3783e0b4f1ef0985e0d9aca4629f756b,WH_SOUTHEAST,Southeast FC,SP
4d315c56f2d8d8d27bf1a1365d41c923,WH_SOUTHEAST,Southeast FC,ES
186d50e82bb60fc547f3dbf7aa6f6f8a,WH_SOUTHEAST,Southeast FC,SP
2042abeefae68e63a8aa30edd4b0eb48,WH_SOUTHEAST,Southeast FC,SP
b2ce866408709e3ba155f339e97b8405,WH_SOUTH,South FC,RS
a98012aa8c697f2bcff9f8c2183e0f2b,WH_SOUTHEAST,Southeast FC,MG
f3381b1e6c37c70f2b3c9d211b166412,WH_SOUTHEAST,Southeast FC,MG
b9afddbdcfadc9a87b41a83271c3e888,WH_SOUTHEAST,Southeast FC,RJ
4630b9ea86d473a936d6dd589cee8b22,WH_SOUTHEAST,Southeast FC,MG
4cd9478b63edacb631dcf780b036b157,WH_SOUTHEAST,Southeast FC,MG
c514dba8d0ed614c6a397d2f0f3fe202,WH_SOUTHEAST,Southeast FC,SP
05ae7d6bd78e2a61f4c0076a9d690aa8,WH_SOUTHEAST,Southeast FC,SP
c3716204ec5bc2bc5593bee858279148,WH_SOUTHEAST,Southeast FC,SP
d92d62eadcca8fd6509c4d0afad5b2c2,WH_SOUTHEAST,Southeast FC,SP
0ab63e307694f40a88a0ecd358c0939d,WH_SOUTHEAST,Southeast FC,SP
f29d0fd6d4e6d5ce550e0b2f9335116c,WH_SOUTH,South FC,RS
fc66798245e4d173bcc7eb36eb72a278,WH_SOUTHEAST,Southeast FC,SP
6ffdb56df83717770ba1d34001f4686a,WH_SOUTHEAST,Southeast FC,ES
d0d828105d7a6106d4b6cfd55607c278,WH_SOUTHEAST,Southeast FC,SP
41de3b8bbb80e2cc80c8d446a752d2fb,WH_SOUTHEAST,Southeast FC,SP
2f4545bda1b1c794a9a35a3fbe4257ba,WH_SOUTHEAST,Southeast FC,MG
fb4c699559386e0b6b970181177d99bd,WH_SOUTH,South FC,SC
a2ea081c06c12c25c068089e4985745a,WH_SOUTHEAST,Southeast FC,CE
3c9a3ff1e41cb58bb8a24ae6f6eea080,WH_SOUTH,South FC,PR
16cb3a72f04e248a1244b076ce0d9bb7,WH_CENTRAL_WEST,Central-West FC,GO
cc66dee6fbc18bb79903c3a2cc14ff52,WH_SOUTHEAST,Southeast FC,SP
f15ee2f37da0500e278ec213c201edf3,WH_SOUTHEAST,Southeast FC,ES
eb1873ec4d6a2af1c0626a7d08bd9c09,WH_SOUTHEAST,Southeast FC,SP
38971812f1db9e4a30885e5574dcbe53,WH_SOUTHEAST,Southeast FC,MG
ee3fad68d0f56d60e91a2363ec879e44,WH_SOUTH,South FC,PR
9f2ff91a3b8c4c34b7847c9c68971cfd,WH_SOUTHEAST,Southeast FC,SP
498a0b00b1c51a95e61baebf6379d76b,WH_SOUTH,South FC,RS
db115077a7bd949a515922eb40aea6c3,WH_SOUTHEAST,Southeast FC,MG
2cb414479754a8e1ed07eed0ccfc0778,WH_SOUTHEAST,Southeast FC,BA
633dfa0c56ae5c0c7f2e90620ad55b2f,WH_SOUTH,South FC,RS
54bc2449fbe0368b74470e4280fe494e,WH_SOUTHEAST,Southeast FC,BA
d5211af24819d319c02a285e7bb51750,WH_SOUTHEAST,Southeast FC,SP
477ee3f21cb7374ecfa12433c30f53f5,WH_SOUTHEAST,Southeast FC,SP
15d086bbbae9b9e4b50c916c919479ed,WH_SOUTHEAST,Southeast FC,SP
234c056c50619f48da64f731c48242b4,WH_SOUTHEAST,Southeast FC,SP
62a56f9bfe98de42bcdbe6cc57284dfb,WH_SOUTHEAST,Southeast FC,AL
a11ebb9e9f1a018eea99fe7105f2d897,WH_SOUTHEAST,Southeast FC,PE
4dcc01481b7ab4f5f37c8eb4c4c67841,WH_SOUTHEAST,Southeast FC,MG
bfafa269a969ef03e5db5dc7d7a72471,WH_SOUTHEAST,Southeast FC,SP
476984a30a6929077bedabbefc98ce38,WH_SOUTHEAST,Southeast FC,SP
48b7d84507eb52608a007fde9d641daa,WH_SOUTHEAST,Southeast FC,SP
8ad3f1d0f96992e43566c4c82c9f6c58,WH_SOUTH,South FC,PR
cdbe906438125d1d5bf88bb289f8ed61,WH_SOUTHEAST,Southeast FC,SP
ca290a06ee0945b956f79c93b5191633,WH_NORTH,North FC,TO
50fe82ce977520094518dd8618d7331a,WH_SOUTHEAST,Southeast FC,SP
443a73a22cd4e0078a47c275b358b786,WH_SOUTH,South FC,PR
f6f6a68d78c7dd4b319f6df3c846094b,WH_SOUTH,South FC,RS
9d047c83463a30fcc3f2b361d9a33d2f,WH_SOUTHEAST,Southeast FC,MG
0d5cbb8e4c1c7a7fc26899126197a6b9,WH_SOUTHEAST,Southeast FC,SP
3c333445207b077f35c9e81a7e7c7273,WH_SOUTHEAST,Southeast FC,SP
1a4cc55b483d875e3b8bbd64a1b31bba,WH_SOUTHEAST,Southeast FC,BA
27a78fdbe7b915a0596af3a5803a41cb,WH_SOUTHEAST,Southeast FC,SP
e55e8c9f6f33a8562db1430444f22092,WH_SOUTH,South FC,SC
a236ae70310b60403c3adac81f96d5e6,WH_SOUTHEAST,Southeast FC,SP
47cdb12caf2067098633bc9a0d3679f7,WH_SOUTHEAST,Southeast FC,MG
fe91d55ea129eb6d5a2d5fc82bcacbd0,WH_SOUTHEAST,Southeast FC,SP
61e7365ad2e2ce5a3dbf650586623b7f,WH_CENTRAL_WEST,Central-West FC,DF
af500adf58ab55b8bdd27be8cf81aeba,WH_SOUTHEAST,Southeast FC,RJ
965c963c874eedc47cd261cbe057121b,WH_SOUTHEAST,Southeast FC,RJ
492bed007520827cbed51959e4ce4385,WH_SOUTH,South FC,PR
df82ea7ca7f0f799161e0fd92c3ab96a,WH_SOUTHEAST,Southeast FC,RJ
b23b43e19386862a7c0aaa27c80e782f,WH_SOUTHEAST,Southeast FC,SP
6be749c0e984143242faa174d084889f,WH_SOUTHEAST,Southeast FC,PE
90855e99e15fa22aff68cdb4323b27c9,WH_SOUTHEAST,Southeast FC,RJ
802ee584365ed44c00f4207fb17ae67b,WH_SOUTH,South FC,PR
75d1b089800a77f3c4b653e297632423,WH_SOUTHEAST,Southeast FC,RJ
6051e6d3da9a50b7325cbe9c81025062,WH_SOUTHEAST,Southeast FC,SP
f9ca536e1ef897f153c183d72ba141bb,WH_SOUTHEAST,Southeast FC,SP
4f38a875c972c4803a792f62b999b4cd,WH_SOUTHEAST,Southeast FC,SP
3bbbeac55063ea854a8b5d32a2cbf8b0,WH_SOUTHEAST,Southeast FC,SP
1d767ef13195f2cb3337b6b077e1f752,WH_SOUTHEAST,Southeast FC,RJ
d8917c684fbf577ca5d76423b29f29da,WH_SOUTHEAST,Southeast FC,SP
95d9d2979d40161be87292ff88563cba,WH_SOUTHEAST,Southeast FC,SP
263ba12390d0fbce329dd16da8cd20f8,WH_SOUTHEAST,Southeast FC,SP
b323a1bf3949211f3d9fbc43772534e6,WH_SOUTHEAST,Southeast FC,BA
351126ee473c51592cb591efea295181,WH_SOUTHEAST,Southeast FC,SP
3d4359c9a8031f632995e7923608dd4d,WH_SOUTHEAST,Southeast FC,SP
cc06813c8d9909633f390ed9b5df999f,WH_SOUTHEAST,Southeast FC,RJ
14986dd5b5dc6b4203bda6666311e4d0,WH_SOUTHEAST,Southeast FC,RJ
7ce20b22753ccc86fdb3b6f7efefcc75,WH_SOUTHEAST,Southeast FC,BA
7297f6bfea2a33ef176cff30f467aa41,WH_SOUTH,South FC,RS
9855054362f487c4f25172bd0b8a44cf,WH_SOUTHEAST,Southeast FC,SP
95bf775f5db872acb7ac9cf5cdbbc292,WH_SOUTHEAST,Southeast FC,SP
a69bb719ee2c8b4a25bf1a1a5f3ae686,WH_SOUTHEAST,Southeast FC,SP
00bdcdda88e6b02977fc6ce3d412c600,WH_SOUTHEAST,Southeast FC,RJ
b5ae10bf67afb6e14718789096f22787,WH_SOUTHEAST,Southeast FC,MG
f7fd9088963ee4f442fd642219d80fb5,WH_SOUTH,South FC,PR
895e066de0072faddf0044db8e490353,WH_SOUTHEAST,Southeast FC,RJ
3dddd02cc38fbaa0a544a1e928aee40e,WH_SOUTHEAST,Southeast FC,SP
5f071a8534fb6805fa6ec902f04219e4,WH_SOUTHEAST,Southeast FC,RJ
d0a72f8bcc1f2045167eaa548647e77c,WH_SOUTHEAST,Southeast FC,PE
675bc8cd15e6b9225582b9161288670f,WH_SOUTHEAST,Southeast FC,SP
cfb361b2049fa0ddeb6ca3959fa0767d,WH_SOUTHEAST,Southeast FC,SP
61898b3ad4d51459e014bc6d4c2e7166,WH_SOUTHEAST,Southeast FC,SP
f76b895a9902ad634abed7eec3211a10,WH_SOUTHEAST,Southeast FC,RJ
6f209510f34ce1a8c89d11273039981d,WH_SOUTH,South FC,RS
6a4b06a2b62d1f2c69cf1f7a4eae074a,WH_SOUTHEAST,Southeast FC,RJ
6abaa1126b7b6ae01eb168ec3da96dac,WH_SOUTH,South FC,PR
045c9852284420b9c02d156436e1481c,WH_SOUTHEAST,Southeast FC,SP
54912035e047f9834df97cdfef0d2768,WH_SOUTHEAST,Southeast FC,SP
56472b840118d1bfb244c6cb42581ae6,WH_SOUTHEAST,Southeast FC,RJ
7c3e6d9d783f5fb5927a500abf1cfbaf,WH_SOUTHEAST,Southeast FC,SP
44fdca9e41cfd8248c3ac1e369447eff,WH_SOUTHEAST,Southeast FC,SP
8dbdb81783a3c754dc9441826510a36a,WH_SOUTHEAST,Southeast FC,SP
cd81fccdeffb11e33de701e2c53c85c6,WH_SOUTHEAST,Southeast FC,CE
7ebe19943d85e81a7b0eb108681276b7,WH_CENTRAL_WEST,Central-West FC,DF
1133f2dfc033ba92bf6c470b20f6f332,WH_SOUTH,South FC,PR
e311f8fc30348d6213964a43f70f87fb,WH_SOUTHEAST,Southeast FC,MG
f396e1280028fa9c8c83111abee5f2e9,WH_SOUTHEAST,Southeast FC,SP
87afd3fd1ec1b984a228c772b5dd2a4c,WH_SOUTH,South FC,PR
91d7491c6b0eada151a7e307697841bc,WH_SOUTHEAST,Southeast FC,SP
a2fc0d6559cd85b95e1a02c8d97d55ec,WH_SOUTHEAST,Southeast FC,SP
760312f5735ee281f01e56d5ddee05e3,WH_SOUTHEAST,Southeast FC,BA
b9383cd99539eb0ccb11ab1a62bd0621,WH_SOUTHEAST,Southeast FC,MG
dcc3610bd6745b8ec0d84354631fbd3d,WH_SOUTH,South FC,PR
d8a7be3bdd16ebaf4601bc8252f54a08,WH_SOUTHEAST,Southeast FC,SP
a062c240bb299fa3f0ce55cf05ec8390,WH_SOUTH,South FC,PR
